name,review,rating,count,standev
Philips Avent 3 Pack 9oz Bottles,"I bought these for my daughter. I have been using them since she was born, but I have had (like a lot of other people) trouble with them leaking. I have had so many problems with leaks that I am considering not using them for my next child. Sometime the only way to fix the leak is to take the nipple out of the ring and run water over it. As you can imagine, this is not very helpful when we are away from home. I have tried to just not screw them down as tight, but it doesn't always work.",2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"These bottles are terrible~once you get comfy with baby and start feeding~they leak all over, then you & baby are soaked (and smelly~especially when on whole milk) and no longer relaxed.  Terrible!!!",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I had been afraid that my breastfed baby would prefer the bottle once I started pumping. Instead, we found that he did not like the bottle at all. We had received a free sample of the Avent bottle, and discovered that he liked the nipple much more than the ones on the Medela nursing set that goes with my breast pump. He still would much rather get the real thing, but daddy finds it much easier to feed him with the Avent bottle. My one concern is that the plastic is much more rigid than that of the Medela set...am afraid of dropping over hard surface.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Avent bottles are the closest to mother's breast as far as the nipples and the shape and quanity it holds is great. It is very easy to pump breast milk into. I have tried other bottles but i keep coming back to Avent they are the best. All Avent products are superior to all others.Mom of 2 children and one on the wayI will only use Avent for my kids.ThanksAna Soto, New York",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I'm not a big fan of these bottles.  I think they let too much air into my baby's belly.  I think they are generally over rated.  I do however have to stick up for them.  They do not leak if put together correctly.  The most important thing is to make sure that they are completely dry before putting them together.  If there are wet at all they will leak.  Also you have to make sure you have the nipple fully pulled through the cap.,3,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I love these bottles! I haven't had any problems with leakage as I did with other brands, and I just love how Avent makes other products too. I have the bottles, sterilizer and the breast pump and I love them all!",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I bought these bottles for my first child 2 years ago and loved them then.  Now with my newborn, they are still like new, and I still love them.  I breastfeed her, but she takes one bottle a day without a problem.  Yes, if the white rim is screwed on too tightly, they will leak.  Simply check before feeding.  I've really enjoyed using there entire feeding system from bottles to sippy cups to sterilizer.  Very well made products.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"i was pumping for my daughter when she was born and used these bottles and they were great for storage and easy conversion to a bottle, however the milk leaked out of her mouth all over the place and breast milk is precious. i wasted alot and ended up switching to another bottle. also the flow was too slow on the stage 1 and too fast on stage 2 for her as a newborn. it took almost 25min for her to finish 3-4oz. while it only took 10 or so with a standard bottle. Easy for starge to bottle conversion though.i do not recomend these bottles.",2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"You turn the cap less or you make it tight,No matter how you try, you wont get it right.You think they drank four, but they only got three,Because below their mouths, the bottle's on a leaking spree.The thing is going to leak, screw it as you might.Who needs this aggravation, at 3 in the night.Warm milk or cold milk, no matter what it holds,Its gonna leak out and seep into their neck folds.You'll need a calibrated wrench, from the Institute of Measures,Who needs these leaky hassles, to feed their little treasures.Each time I use them now, I end up swearing,Many have leaked similar complaints, how can Avent be so uncaring?",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I have used both the 4 oz. and the 9 oz. bottles to feed my 3 month old son, and the bottles are so leaky!  The problem seems to have gotten progressively worse over time because now they leak to the point that I'm not sure how much my son is ingesting and how much is soaking his bib and burp cloth.  I tried adjusting the nipple and tightening or loosening the collar - nothing has stopped the leakage.  I have switched to Gerber New Traditions bottles with no problem so far.  I gave this product 2 stars instead of 1 because the nipple shape is very similar to the real thing, and that's always a plus for someone who wants to combine bottle and breastfeeding.",2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"As a mother of four, I have tried just about everything out there in the way of bottles.  Now I have a 5 week old daughter and she loves the Avent bottles.  I have never had an issue with nipple confusion.  She also uses the Avent paci's.  No problems at all with going from breast to bottle to binky.  I have read other posts about the bottles leaking or not getting any flow from the nipples.  I hate to say it but these posters are not using the products properly.  If I were exclusively bottle feeding this child, like I did the others, I would completely understand about sleepy 3am bottle woes.  However a simple remedy would be to put them all together after they have been washed.  Why would anyone wait until baby is hungry to put the nipple into the ring?  I think some people are just asking for more work.  That being said, I am now a die-hard Avent fan and use many of their products.  I hope others will do the same!",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"My son has reflux so we have an ongoing battle with spit up in our house. When I stopped breast feeding I tried a couple different types of bottles and eventually ended up sticking with Dr. Brown's because they helped the most with his gas and spit up. After 3 months of washing all of the parts that Dr. Brown's bottles have, I decided to try Avent. I like the bottles, they are made of a good quality material and they are wide, which made it really easy for me to mix formula in them. My son didn't have a problem latching on or anything, and his gas didn't get any worse, but his spit up became out of control!!!! He began spitting up twice as much as he did on the Dr. Brown's bottles. I was forced to switch back to Dr. Brown's because I just couldn't handle changing his clothes and mine 5 times a day. So they just didn't work for my baby. However, I never had a problem with them leaking...they are pretty good bottles!",3,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Since I knew I wouldn't be breastfeeding after returning to work, I began researching bottles before my daughter was born.  Avent bottles received great reviews and now I know why.  The transition from nursing to bottles was a breeze thanks to the patented design of the Avent nipples.  My daughter never developed nipple confusion and never once rejected feeding from the bottle.  The Avent bottles with the wider neck are easier to clean and the Avent sterilizing system makes them even easier to sterilize.  I recommend this product to any mother who wants whats next to best when it comes to feeding their newborn.  Of course, nursing is the number one method.  The only reason why I didn't rate this product a 5 star product is because the bottles are unusually wide.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"The only drawback I've seen to these bottles is they sometimes leak and the nipples are too tall to fit in the top of my nipple washer for the dishwasher.  Other than that, it's great!  I do recommend getting some of the &quot;older&quot; nipples as my daughter got frustrated with the bottle with a newborn nipple on it as she got older.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I started using these bottles prior to going back to work, wanting a bottle similar to the (...).  My daughter took the nipple, no problem.  I didn't have a problem with leaks...as everyone else noted, you just screw the nipple ring on lightly and assemble the nipple and ring while wet...that's all it takes.  I do however have a problem now with terrible gas build up in the evenings and gas noises that make my husband blush!!! .  You moms know the screams of a baby with gas build-up...it's awful.  I had been using gas drops, but wanted a solution and not a quick fix. I switched to the Dr. Brown's bottles and she hasn't had the painful gas since!!!",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"The appearance and size are nice, but these bottles cost too much to have them leaking all over you when you are trying to feed your baby. They are not worth the money because they leak way too much.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"OK first they are easy to clean.  Second the nipples DO NOT collapse. Third, they cut down on bubbles.  Sometimes they leak, but thats easy to cure...DONT SCREW EM ON SOOOO TIGHT!  LOL....buy em, you wont go wrong!",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"The Avent bottles leak terribly.  I would not recommend buying them to anyone.  It is hard enough waking up in the middle of the night to feed, but add in getting all wet (me and baby).  It isn't just me who has had this problem, which I initially thought.  I have asked several people if this has happened to them and it has.  We've even tried purchasing new nipples, thinking it was that, and it didn't matter.  The bottles seem to have a defect, according to a friend who used to use them years ago and NEVER had the problem then (but NOW does).",2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I had nothing but leakage problems with these bottles. I contacted the company and they told me all these different tips of assembling the bottles that should stop leakage. Needless to say none worked. Luckily for me I was able to return the larger bottles. I am although stuck with eight of the smaller ones. First off let me say when you are sleep deprived you dont' want to be worrying if the bottle lip has a drop of water on it that will cause it to leak or if you have over tightened or under tightened.  There is no time to worry about all these little things when you have a hungry screaming baby. The bottles are by far not cheap and there shouldn't be so many issues.  I have many friends that have said that theirs leaked as well...too bad they didn't tell me before I registered for them.  Oddly enough if you buy a bottle in the .99 cent store you don't have all these issues.  When I returned the larger ones to Babies R US there were a lot of other returns as well.  I will give these to my daughters to play with their dolls.  In addition to the leakage I noticed that my son was extremely gassy and would cry so much after eating.  I have told my friends who are registering now to save their money and find an alternate bottle.,1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"These were the only bottles I ever gave to my baby, so I'm not sure if she would have liked something better, but she seems to really like them now.  She does seem to like the nipple shape and the air stays out of the tip.  The only drawback is that they leak and squeak loud if you tighten the cap too tight.  Overall, we are very happy with the Avent bottles and nipples, I probably wouldn't buy anything else.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Yeah, they do leak sometimes, but to me it's no big deal.  Yes, there doesn't seem to be a pattern, but again, it doesn't happen frequently enough to really wig me out.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I have read the past few reviews given for these bottles and I wonder if we are talking about the same bottles.  I too breastfeed and pump. I have tried the Dr. Brown bottles and the Evenflo Ventair bottles and have to say that none of them can even come close to these bottles.  I am yet to see one drop of milk drip out of the bottle.  Maybe the ladies are not assembling the bottle tops correctly!LOVE THEM!,5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I like the avent bottles a lot... the tops are extra wide to be able to put formula mix in, without getting it all over the counter.  I don't think these bottles seem to help my son with gas, he's just a baby, and they are generally gassy.  The bottles do tend to leak if the inside of the white ring is not completely dry first.  Overall I've been pretty happy with them though, I've never contempated switching.**I do however recommend just skipping the 4 oz bottles and buying just all 9 oz bottles... My son is 3 weeks old and is already taking 6 oz, so anytime we use the 4 oz bottles, we have to make an additional 2 oz after he empties the bottle.  I wish I had just registered for another package of 9 oz instead of 4 oz.",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I registered for these bottles because all of my friends recommended them. My 3 week old daughter has difficutly with these bottles because the formula just pours out the sides of her mouth. She used the Stage 1 nipple and they are too fast for her. We tried the Playtex Ventaire- she latched on well to those but they caused too much gas. She cried in pain. Today I'll be making a trip to purchase Dr. Brown's bottles to see how they work...,3,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,This bottle was a life saver.  I didn't think anything about the leaking because babies are washable.  I was able to put her ceral in the bottle before bed time and the hole house got a good nights sleep.  My daughter has less gas and is happy when I put fruit and other things in this bottle.  It's just a wonderful bottle.,4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I have been using Avent bottles for 5 months and was unaware of any problems with leakage until I read these reviews. I purchased the breast pump pack with bottles in Australia, where I'm from, and used them several times a week when I needed someone else to feed my baby breast milk. My breast milk became ineffective after 4 months so I am using the bottles full time to feed my baby formula and still have never experienced leakage. I've also purchased bottles from here in the U.S. and still had no problems. I'll admit too that I'm not a good one for reading instructions so after sterilising the bottles they are sometimes assembled dry and sometimes wet...I didn't know it made a difference (obviously it doesn't). Mine have always been hand washed though. I don't like to put them in the dishwasher. From someone who breastfed for 4 months before putting my baby onto formula I find the Avent nipples excellent and simulate a real nipple very well. My baby's lips sit over and under the rounded part of the nipple just as they did on my breast. My baby also has trouble bringing up wind but the problem is nowhere near as bad when he uses the Avent nipples as I've been able to control the flow with their numbered system....he takes in nowhere near as much air as a nice slow flow prevents him from having to gulp quickly. I couldn't be more pleased with the performance of Avent bottles.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I have been nursing and am now switching our daughter to abottle.  We've tried several different bottles and these were the ones my daughter will take.  We have a terrible time with them leaking.  Breastmilk is like gold to me and its very frustrating when I pull the bottle out of the diaper bag with half of it all over the bag!!  We are currently trying different brands again.,2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"These bottles leak.  It doesn't matter how you assemble them, or if you assemble them wet, or dry, or in space, or in a cave.  They leak.  Terribly.  And Avent knows it.  They will even replace your leaky bottles if you call 1800 54avent.  Of course the ones they replace it with also leak.  Buy Dr. Browns instead.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Just when you least expect it for no obvious reason these bottles leak.  And by leaking I mean leak A LOT.  A lot of milk dribbles out...down your arm, onto your lap...all over your chair.  It's really annoying, especially since these bottles are NOT cheap.  You'd think they could design them better than this!  And after awhile, just when you forget how much they leak...bam!  It happens again.  This is the second time I've used these bottles (I kept them for my second child because they cost so much I didn't want to replace them) and the leaking has annoyed me so much that I was inspired to get online and post this review!  You'd think after all this time I would have figured out how to keep them from leaking, but no, there's no rhyme or reason to it.  I would strongly recommend another brand.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"very leaky...when you call they dont ake the situation any better. They say it's do to washing bottles with anti bacterial soap, etc. botto line these bottles stink and they are expensive. Don't bother!",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I registered for these bottles because I got the manual breast pump from Avent.  The breastpump was phenominal but trying to feed my baby with these bottles, whether using breastmilk or formula, was impossible.  The nipples get clogged and my son got frustrated from sucking so much.  Also, they leaked every where, whether from saking them to mix the formula or just by feedin the baby, they always leaked.  I wish I could get my money back.  I went and bought Gerber bottles, which work perfectly!",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Come on now, ladies...As a mom of 4, 41 years old, former child care provider, I have dealt with a lot of bottles. I can tell you that if you screw the lid on ANY bottle too tight, it IS going to leak. Solution? Shake the bottle well before popping it into your dear one's little mouth. If it should leak, loosen it, and screw it on again, do a test shake, and you're off! We recently adopted two little ones (my older ones are 11 and 9, the little onesare  22 months and 5 months), and my youngest is the first baby I've fed exclusively with a bottle. I have been very pleased with the ease of use of the Avent bottles, especially with how easy they are to clean.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I cant thank Avent enoughAs a first time mom I was totally crushed when I could not breastfeed right away(Due to inverted nipples)Well when my daughter was about 1 month old and the pump (also Avent) had brought them out a bit she started breastfeeding the transition was smooth she was a happy Breast and Avent-fed baby for 4 month.Even now 5 month later after daily boiling (in a pot)nipples and bottles are as good as the first timeregarding the leeaking I never had a problem whith that, ... As far as im concerned these are SIMPLY THE BEST And I would highly recomend them to all moms...",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Plain and simple - these bottles leak!  I wish I read the reviews before buying these Avent bottles.  My husband and I knew nothing about bottles so when our baby arrived 3 weeks early, we didn't get to research and quickly bought these. I bought several of them and when they leaked thought maybe there was just a bad one in the batch.  Every time one leaked, I removed it from the rotation.  Well, they all eventually leaked so I can't stand them; it's very aggravating.  I've since bought the Dr. Brown bottles and have had no problems with them.  I even think my baby is less gassy and spits up less with the Dr. Brown bottles.  People complain about the extra parts to clean of the Dr. Brown bottles, but that's less of a pain than having the Avent bottles leak all over you and the baby and wasting formula.  I'm going to write to Avent and see if I can get my money back.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I have had 3 children, all formula fed from birth, and we only used this brand with the 3rd child - mainly because I could not find the brand I used previously (Canon Babysafe).Yes, they are more expensive, but if you think how many times you use them and wash them ... you certainly get your money's worth.  I only have 6 and this suits us perfectly.I have not had any trouble with leaks and find they seal quite well for outings when they are in my nappy bag.My baby took the teat from birth with no problems.  But I know some mother's who had babies that just wouldn't take this teat and they had to switch brands.  I guess with everything to do with babies it's a case of trial and error to find what suits you and your baby.What I like about the bottles is that the wide opening makes them extremely easy to wash and easy to put formula in.  I used the narrow necked bottles previously and I was forever spilling formula trying to put the formula in with the scoops.  The Avent bottles are also very comfortable for me to hold and easy for my baby to grip on to as well.They suit us perfectly - give them a try and see what you think.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Yes, we too have experienced leaks with the Avents.  We've tried to figure it out- Is it the plastic ring?  Is the nipple fully inserted?  Is it not screwed on properly?  Is it a combo of all of these things?  Should it REALLY be this difficult????  I've had Avents leak all inside my diaper bag (didn't realize it until I smelled the sour formula), all down my sons chin and neck, and all over the floor.  We still use ours because I hate to waste money, but we have thrown a few away thinking THEY were the faulty ones... only to have other faulty ones crop up.  (My husband refuses to use the Avents now and only uses Dr. Browns.)  I think it may be a combo of the Avent nipple not sealing (make sure you really, really insert it well), and the ring not being screwed on right (check and double check), but in the end it's like that one sock that always gets lost in the dryer.  What could be the mystery problem??",3,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Do NOT buy these bottles!!  Save yourself from a lot of stress & frustration!!  Our Avent bottles leaked all the time & our daughter had a lot of gas.  I called Avent customer service to find out how I could get my money back & they were extremely rude to me.  I very politely explained my problem with the bottles & the customer service representative immediately got a rude tone with me and said """"There is nothing I can do for you - we do not give refunds.  The problem is not with our bottles - you just are not using them properly.""""",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Many people complain about leaking and I must admit that it happened to me a few times too. So to prevent it from leaking I would screw on the top as tight as I could, and it would still leak. So that's when I figure it out.If you screw on the top too tight it will leak.Im telling you that this is true. My bottles have not leaked once since I figured this out. Just tighten it until it just first feels tight, and it will not leak.Saying that, I absolutly LOVE these bottles. The wide mounth is easy to clean. It's easy to figure out which size nipples to use as the baby outgrows them. And if your breast feeding, they have everything you need and it all works right with the bottles. No extra work! I highly recomend these.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,My son is 2 1/2 months old. We never have problems with our Born Free bottles but noticed that he cries and has stomach problems after being fed with the Avent bottles. I will keep them to use when he's older but they aren't good for newborns.,2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I've used Avent bottles for all my kids and have been the happiest with them.  The wide neck allows for easy cleaning which is incredibly important.  I like that when I can't nurse baby I know that they have a bottle that is shaped more like what they are used to, making it a pleasant feeding experience rather than a frustrating one.  I did have problems with the bottles leaking when I first started using them, which turned out to be from over tightening the caps on them...once that was fixed we had no more problems.  Great bottles!!",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I would give this system 0 stars if it would let me! I have the whole system, bottles, pump, warmer, pacifiers, you name it. My son hates the pacifiers, newborn size is not large enough to stay in his mouth and next size gags him. They are a bad design overall. The Nuk pacifiers are much better. They are softer and they conform to his face better. The nipples leak like crazy and the milk comes out of the newborn nipples WAY too fast. My son gags on that long hard nipple and then he gulps for air as the milk is being sprayed down his throat. It came out so fast that he would be drenched in milk within seconds of giving him the bottle. They also give him horrible air bubbles. He ends up spitting up a substantial portion of everything he takes in. We stopped using them and got the Playtex nurser with drop ins and he is much happier. The nipple on the playtex nurser is (contrary to Avent advertising) MUCH more like my nipple than the Avent nipple. It is soft and pliable and it sticks out only when he sucks on it-unlike the avent nipple that juts out permanently. Also, the bags on the disposable nurser leak. Their seams are very weak and would leak through both layers even when we double-bagged them. Avent has great advertising-that is about the only thing great about it.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"i have zero complaints about these bottles. wish i had bought them in the first place (i started out with the playtex nurser system). they may be pricy compared to other bottles, but, you don't have to buy liners for these bottles. my daughter found these bottles much easier to hold herself than the playtex ones and these have a bigger selection of nipple flow to choose from (besides slow and fast, where fast for playtex really just means not so slow), so i put them away and got more of these, and my daugher was a much happier baby.what i found with the leaking some people complain about: if there is any liquid in the seal it will leak. this problem can easily be solved by wiping the inside of the ring that holds the nipple and the outside rim of the bottle with a dry rag, and if it squeaks when you screw the lid on, you're not going to have any leaks.hope this helps!",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"My daughter was a month early and I am having problems breast feeding so I got these bottles with special ""newborn"" nipples.  This was a big mistake, the flow is way too strong for a premie baby and was pouring out of the bottle all over her and they made her very gassy too.  They may be good for older babies (2-3 months) but not for a newborn.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"These Avent bottles are comparable to Playtex Ventaire and Dr. Brown's bottles in quality for ventilation...  I have found Avent bottles are simpler to put together with fewer parts to assemble...  However, I try not to use them for night feedings because they sometimes make loud squeaky noises as the air flows into the vents...  This unexpected noise has scared my baby on occasion when very quiet through the night...  Otherwise, one of the easiest to use ventilated bottles...  I also like the smaller version of this Avent bottle in the 4 ounce size...",4,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I was happy to read that other mothers have had problems with this bottle leaking and it wasn't just me doing something incorrectly. I recieved 2 Avent bottles as a free promotion and decided to try them. When they don't leak - I like the bottle very much. Sometimes I can get through a feed without a leak and sometimes I can't. I've kept the bottles as spares.,3,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I agree these bottle leak terribly, from the beginning. My husband figured out the simple engineering flaw, and its kindof appalling they don't fix them. I guess they think mothers like to be messy.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"I purchased these bottle after trying the Playtex Ventaire bottles, which I did not like.  While these bottles did reduce my baby's gassiness and feeding time, they constantly leak.You wouldn't think it would take a brain surgeon to screw the nipple/cap onto the bottle and not have it leak.  But the majority of the time, the formula leaks from the bottle. In the beginning my baby was wearing as much of the formula as he was eating.  I now find myself screwing, re-screwing and re-screwing the cap and holding it upside down over the sink as a test to see if the bottle leaks.  And then, just when you think it's safe,..lookout, the dreaded drip is back.  The last thing you want to do when you have a hungry and screaming baby is waste time testing the bottle to see if it's leaking.  And, it's not just me who has a problem with the bottles,--I know two other moms who have encountered the same problem.  Save yourself the aggrevation and buy another bottle system.This one has a MAJOR design flaw.",2,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I have tried five different types of bottles and these are horrible. Don't waste your money.  Dr. Brown's is the way to go!,1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"Sent me 3 bottles one of which didn't have a lid in the box.  Crappy quality control.  Just buy them at the store for more money, at least you'll get all the parts with it.  5 stars for avent, -5 stars for seller.",1,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,"We have to admit that after 3 weeks of our son crying after feeding time even though we burped him and burped him he still had GAS!!!! We tried the Playtex Brand. We tried the Johnson's Brand.  He still got gas after feeding.  I did some research and figured that the Avent system just might work. He took to it without fussing and low and behold NO GAS!!!! Of course there was the ususal burping, but afterward no crying and no gas.  Thanks Avent!  To those out there who say they get the dribble when feeding, I say: It's not the bottle on the bum. It's the bum on the bottle. You're feeding him wrong. To those who have problems with the formula coming out too slow or not at all, I say:  Hello, have you ever heard of using a sterilized needle to clean it out?  Nipples do get clogged you know.  It's not the manufactures fault that you aren't keeping it clean.  Remeber to sterilize both the bottle and the nipple.  You need both working properly for a happy healthy baby.",5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,These bottles are excellent bottles for to prevent colic in babies.  The price is to expensive.,5,191,1.620650696503464
Philips Avent 3 Pack 9oz Bottles,I have been using these bottles since my son was 3 wks old. We tried every bottle on the market and this is the one he liked.  It was so much like my breast it made switching between the 2 much easier.  But now he drinks formula all the time about 8oz at a time and it is crazy that at 4:00 in the morning I have to stop everything to change him and that makes him even more upset! I know how to screw the top on and I think it is crazy that you have to pay almost $5.00 a bottle and that you have to go through all these things to stop them from leaking!  He also has acid reflux and I thought this would be a great bottle to help with that.  Now I am learning from my mistakes! Were trying to get him to accept a new bottle and it is so hard because the avent bottles is all he wants now! I don't care what anyone says don't use these bottles unless you want more milk on you and your baby than in the bottle! It's crazy they should fix the problem and it's their problem to fix not the parents!! Come on now $5.00 a bottle! I have 12/ 4oz bottles 9/ 9oz bottles that is a lot of money down the drain!!!!!!!,1,191,1.620650696503464
